Date,JP Morgan,Apple,Amazon,Walmart,Target,Microsoft
2012-01-31,0.007805071370271102,0.0076307711232187015,0.011847319781410388,0.0009778844277016417,0.009491944566551462,-0.0027055554060008108
2012-02-01,0.008010629653013445,-0.0006353885314331954,-0.0801713504780668,0.013275549780383552,0.011933840989010529,0.012117286956645022
2012-02-02,-0.001330459433495128,-0.002348427754109662,0.012514795337759146,-0.0038675133460332814,0.011216703819377222,0.0020052296342976533
2012-02-03,0.019254031758551456,0.009969469959077635,0.03227127661263135,0.00145188257742127,0.0026883209391556535,0.009636634647102231
2012-02-06,-0.003663804505026781,0.009289497972312481,-0.024487523517598857,-0.0024208442200223217,-0.00172734071552596,-0.0013239965177249378
2012-02-07,-0.007104708013391499,0.01042046933384456,0.005717024808430516,-0.003075185331139183,0.006892526643305474,0.004954773285529323
2012-02-08,0.01129100427816324,0.016605136958872776,0.006979210125387847,-0.0011354099284435664,0.0030482940791958318,0.010162353755249803
2012-02-09,-0.011554630312222515,0.034008689003695323,-0.0026994102148703014,0.00550257376174005,0.002470088129665275,0.003581518055103321
2012-02-10,-0.006625220664948208,0.0005065791065291513,0.003022870872444512,-0.0009689664244673736,-0.005136588448494595,-0.008813605665389464
2012-02-13,0.01817985097717072,0.018433825254123785,0.03208715453560028,-0.0017786550863535956,0.0044019016350330545,0.002619309350488208
2012-02-14,-0.00997129692397782,0.013556886703954184,-0.001514860238872105,0.006935001477892284,-0.0017199393467509083,-0.004288102224352665
2012-02-15,-0.013807817674922954,-0.023414175254234393,-0.03635595664612148,-0.007420660511564424,-0.008839421520707347,-0.006633475700967808
2012-02-16,0.015915334688079354,0.009081057016097934,-0.024918987869561236,0.004523354124306606,0.00231359233216005,0.04043557987217917
2012-02-17,0.012292545561776527,-0.00017918226243652787,0.014182284962038279,0.007067382755583041,0.013579349239717367,-0.0012789903202944564
2012-02-21,-0.00026005731733720735,0.02503620673767629,-0.001315943163754481,-0.039336025740640886,-0.0019015651745979741,0.006061404978831379
2012-02-22,-0.010192261857922517,-0.0035213150795246817,-0.009260305714911687,-0.024776085985457715,0.00815120779165754,-0.00542155349671415
2012-02-23,0.010971959442692818,0.006508036337914918,-0.00940283575263765,-0.0010238814868427438,0.02847495962475962,0.003192827910110986
2012-02-24,-0.0054708976781332914,0.011590527367537292,0.0013407167985621737,0.004261379792152685,0.01312449839455691,0.0035002180354696496
2012-02-27,0.020171472007749727,0.006392279504377486,-0.0033551149679347447,-0.005629309820942248,0.0016285050032320092,-0.004137802003034792
2012-02-28,0.0038326788413961307,0.018187860755694774,0.029091474039574596,0.008007710868741252,0.012576467463302304,0.0164505782289444
2012-02-29,0.000765322253797203,0.013044887717332419,-0.022615027965638676,0.002542126232094096,0.012067754771821515,-0.004087212523439058
2012-03-01,0.028389854070018514,0.003735009085364316,0.0019458960260050413,-0.004410339725341264,0.0012335072730427204,0.017179783360932413
2012-03-02,0.006419318569028671,0.001303457263650668,-0.00411863469032312,0.003224490430820472,-0.0029991018964892788,-0.0065245996262375166
2012-03-05,-0.005676108479495764,-0.02229443922441292,0.005339803861019123,0.006587819566024377,0.0019417726016733128,-0.008766667474117732
2012-03-06,-0.027096902387721875,-0.00545411861404784,0.004593902472949484,-0.007265269305634842,-0.003710490063974455,-0.00757593489050873
2012-03-07,0.015895631288207458,0.0008105504422106388,0.01469091574883143,0.014979209875808357,0.002651309901599941,0.008832892688054388
2012-03-08,0.012190734798834197,0.02106922555093052,0.020840210493190132,0.0051665587508116385,0.010363427307138776,0.005325051962085183
2012-03-09,0.01448386222503972,0.00585011041659279,-0.017851895747751197,0.0051731863400048435,0.008005619458174296,-0.0006252033718911191
2012-03-12,-0.012014123291204042,0.012450697756946877,-0.005058263477124637,0.009936987578383443,0.0050141070810822315,0.0015617204074913013
2012-03-13,0.0679394672676677,0.028749576427915733,0.006522058598752946,0.005259871592324244,0.008586616743237973,0.019472530649321754
2012-03-14,0.00436978512123621,0.03711260916024515,-0.012702899722563096,0.0013107763866872602,0.0020501603342518307,0.003056214855760488
2012-03-15,0.02537493807711776,-0.006841598883427833,0.011835800858045906,0.0024523462180106132,0.00255614246110966,0.002438206707173798
2012-03-16,-0.0029124823423906593,1.6954321410068628e-05,0.0033559827636161746,-0.006389359177350218,-0.0058042179247645405,-0.00763965630026575
2012-03-19,0.00960156636682785,0.02617546902309337,0.002536681934285139,-0.0016453295642161973,-0.0006846986278288556,-0.012345748975058772
2012-03-20,0.008408825122764071,0.00805277277125067,0.036049940938791686,-0.0023074866522007718,-0.00618686980036173,-0.006543267344422768
2012-03-21,-0.005745692876947636,-0.005726389882708924,-0.003124486514579915,-0.0006602034190549187,-0.0076136835387214125,-0.0025038368295144412
2012-03-22,-0.01047140716312971,-0.005258531226862153,0.0034883764965100636,0.0014850667838610797,0.006233560211388544,0.0028165986611115093
2012-03-23,0.011357582755430628,-0.0055046269999864065,0.013628124533011656,0.001647366595090431,0.004478298374145276,0.0003124415402939825
2012-03-26,0.022118382085816474,0.018171711671075796,0.039360761287049933,0.007380148697702393,0.011448411939717554,0.017957099701710933
2012-03-27,-0.006083308209973766,0.012280219819141142,0.012588638798291023,-0.001798803177217533,-0.011448411939717558,-0.002150141841119926
2012-03-28,0.00824709385938331,0.0050971513680171145,-0.02105347833558584,0.0016351914671249277,-0.0005156221603072571,-0.01019941780102461
2012-03-29,-0.013052361262784464,-0.01264427178969343,0.0170051771869879,-0.0060648162148176366,-0.0030996860721496907,-0.00217703671248481
2012-03-30,0.00676528034367055,-0.01705018602775858,-0.010316508887255136,0.006228427924910241,0.004989357917625946,0.004349049859668755
2012-04-02,0.0032562870831153654,0.031328435641377814,-0.02226970144100745,0.002610649417805403,0.00034303986545825216,0.000929704133974265
2012-04-03,-0.008986230813904829,0.01713247852055681,0.008096360561121164,-0.011638164710598201,-0.0070585864148793665,-0.010898698236060315
2012-04-04,-0.022487750996729203,-0.007992909980962434,-0.028809280042722454,-0.0064512241027756545,-0.001037306542290225,-0.023120402691953628
2012-04-05,-0.0015777559850821484,0.014896976024320038,0.002059787990963672,0.006780689085239488,-0.001731149191768247,0.009883706993519722
2012-04-09,-0.010200006761877352,0.004016258234231727,-0.01304833430150027,-0.008940297629951448,-0.0034709547675712228,-0.013414106112409865
2012-04-10,-0.0214175800775265,-0.012319333948735077,-0.02581641686984099,-0.0033316712593727104,-0.019663508916603102,-0.020465439291124547
2012-04-11,0.024147818011594713,-0.0035712313246094654,0.005280765896030008,-0.0021714313882691062,0.014084926806673725,-0.003946109636448815
2012-04-12,0.018683218939668903,-0.005492357669047545,0.014366662938543141,0.0056691920645851445,0.012681191101665842,0.020545225573903758
2012-04-13,-0.03702838890483463,-0.028569253294139743,-0.011763267246045046,-0.006171112855905381,-0.008668495844417359,-0.00550242945526922
2012-04-16,0.002773385145172747,-0.04235594164362959,-0.015830977484824284,0.013460905165604432,-0.0006965670375005083,0.008725173619080234
2012-04-17,0.013068898249444988,0.04971491995841376,0.015459478516649056,0.021070648478331035,0.0036525876402204054,0.011516239724493242
2012-04-18,-0.01399262554069579,-0.0022331848442806103,0.01412555198378372,0.003066289450118868,-0.003826737523583413,-0.009587658278955713
2012-04-19,-0.001618308488045034,-0.03495997493665196,0.0001570117659737718,-0.005007803000493662,-0.010335557188528991,-0.004183151052747604
2012-04-20,-0.011636394534216516,-0.024922845629649765,-0.0058781222915200845,0.01127249890256435,0.008590850698018885,0.04446552978525286
2012-04-23,0.0030389842001408646,-0.0022365474550306965,-0.009201048087970743,-0.04771817013779122,-0.011236244448916043,-0.009296634934922915
2012-04-24,0.00998468360639635,-0.02017781004958956,0.01104174459960545,-0.030178459809964805,0.0015879845529306689,-0.006245997754005922
2012-04-25,-0.0027765940490374476,0.0850220354028235,0.02126128094877732,-0.007122626774472275,0.0017612418042383033,0.00873355837945628
2012-04-26,0.014719907107040303,-0.003777611551001745,0.008042946658302835,0.027342313249404827,0.011546608430442718,-0.0027990059400966175
2012-04-27,-0.010557781941363833,-0.007764079192577017,0.1462252975553698,0.0013563283309866213,0.013304712747035131,-0.004056601428169551
2012-04-30,-0.008341404431093588,-0.032050492890197416,0.02201728472348847,-0.0020351829807997027,-0.00550744008281574,0.0012499614909538504
2012-05-01,0.018671078772971823,-0.0031725782619112792,-0.00805307304847862,0.0027124097433363836,0.0012071795802086997,-0.00031241809521936485
2012-05-02,-0.013565170901513175,0.006591757010149104,0.0009124643251255909,-0.0010163434347535702,-0.0005171331856445309,-0.0065820097596307236
2012-05-03,-0.004407523522531423,-0.007124469901410065,-0.0034805310272589675,-0.00033856903723657704,-0.024973022814819775,-0.0012586892313197673
2012-05-04,-0.02973370518087708,-0.028892733132044202,-0.024083712045660212,-0.004928585981227832,-0.016043095949164775,-0.024865867068898696
2012-05-07,0.0007181442239367023,0.007454814593606717,0.005209878307598674,0.008313174254476804,0.0019748183217849374,-0.010709615503873195
2012-05-08,-0.009619428969054407,-0.0022852555025006964,-0.005611797457761876,-0.0023685628534322106,-0.0037736253888020215,-0.004905440243330187
2012-05-09,-0.018045386737917692,0.0017585899574848298,-0.004117399950412105,0.006424559395819292,-0.004872019690161762,0.008488354184958148
2012-05-10,0.0024578232581013684,0.002351403608200189,0.016501376583760014,0.002706886029077661,0.0005425716237918331,-0.0006504637224855305
2012-05-11,-0.09737409740383647,-0.006700136298869824,0.0043576459492206876,0.0038781879449210676,0.0021671605104613906,0.013570373340360556
2012-05-14,-0.03216772788340002,-0.015095257330449247,-0.021083330944126216,-0.005907726852263173,-0.0038163998303065052,-0.015524074838066079
2012-05-15,0.012494754814740418,-0.009087466854176869,0.006527784671919538,0.004728790372922969,0.002908826213502581,-0.008897755245775596
2012-05-16,-0.02175794500947863,-0.012899997143314417,-0.0014716933953642637,-0.002699251465580809,0.004348320567215478,-0.010314687208940085
2012-05-17,-0.04410572282092285,-0.029661691528832523,-0.025768782081218213,0.041207015462676924,-0.009262054722995428,-0.006037957699899692
2012-05-18,-0.013052772845751301,0.0004899968748905148,-0.020870251802648208,0.012086199780766164,0.011789274457575763,-0.015257312709375893
2012-05-21,-0.0296991916199268,0.05662631198442841,0.01972471508586604,0.009723394288197042,0.006649374533240127,0.016266279830859907
2012-05-22,0.045106763220957344,-0.007708190590476888,-0.012827781408528062,0.010886141749066066,0.014933409565563096,0.00033601702041405026
2012-05-23,0.007323928345626508,0.024106805045526907,0.009015094812242259,0.013249290095125908,0.0019395309004963605,-0.022083535409798606
2012-05-24,-0.008500787438178378,-0.009226544224955297,-0.009433181446076506,0.007559001384129411,0.008243237247547205,-0.0013750371942330246
2012-05-25,-0.013932382306665702,-0.005374671533240013,-0.010978112817300979,0.0036813804341665375,0.006442230645778204,-0.0003439128913426112
2012-05-29,0.0038731487251346627,0.017593422983853087,0.008698999025762448,0.005649426493318497,0.008812260511482511,0.017059401639319172
2012-05-30,-0.020123526442861972,0.01198576702442287,-0.026040437232411215,-0.0036605292113192833,-0.005866649284018463,-0.007470410444402877
2012-05-31,0.005747902386614492,-0.0024894844197931153,0.01743541700988411,0.00578970314962714,0.0020746086020574624,-0.005125545134301882
2012-06-01,-0.03749677347951069,-0.029403880862974886,-0.022274321175586566,-0.004110574781196326,-0.012336131270031721,-0.02567795067696648
2012-06-04,-0.029558786793129076,0.005865013995953347,0.030040822361707704,0.006689857404401923,0.006447753941013994,0.003508635856016774
2012-06-05,0.031436201127477595,-0.002590158994365893,-0.006358504161970081,-0.00745285584812823,-0.004351859396928674,-0.0014020270632759866
2012-06-06,0.033203004611822365,0.015216324330937938,0.02056476338389401,0.006543457805960991,0.0031351354471563695,0.029037679175504642
2012-06-07,-0.007893068688205463,0.00045477803806899796,0.005315713378321493,-0.0009106678939906866,-0.0031351354471564484,-0.004096868396375473
2012-06-08,0.0261708412734194,0.014930385051291442,-0.0014635745815747311,0.03505490226507067,0.03227182625994165,0.01426660192030425
2012-06-11,-0.025866249892266296,-0.015892291521015553,-0.009103927787366845,-0.010165927430410004,-0.008481899721862553,-0.025620799800039368
2012-06-12,0.02853491335886726,0.00869830006181845,-0.0003695565134847098,0.0028094455260259943,-0.009241717355000869,0.01340448853846764
2012-06-13,0.015572542322107082,-0.006966699420173177,-0.007839568227068319,-0.009644988702170882,-0.0018934668389599318,-0.005477404820580136
2012-06-14,0.010152282777433347,-0.0011016606564681728,-0.001304808349879421,0.008315280761895203,0.0085767329330141,0.007183190401246184
2012-06-15,0.010906907182334514,0.0045389289675557614,0.01802264126995657,0.001772742328186673,-0.0008546260708145169,0.02291179711261341
2012-06-18,-0.011773114104925046,0.020088376581297158,0.01954673987781918,0.005446873184943974,-0.0005124919470899172,-0.006013591255927811
2012-06-19,0.021715248564489278,0.0027785206096121316,0.006133988129961175,-0.004561607536173839,0.0039255692788513165,0.02841278924733288
2012-06-20,0.02979453670209865,-0.002846637121053934,-0.004518510420216664,0.010415893806722587,-0.003413077331761292,0.007463879618366346
2012-06-21,-0.02612704009426024,-0.013873823892703956,-0.011046386738313511,-0.01203944411172359,-0.018982232093664415,-0.025873414017596793
2012-06-22,0.01342667681587362,0.007639742147602557,0.007182756289290478,-0.005926054159061152,0.0027835024003711874,0.018409534399230626
2012-06-25,-0.018791547125497625,-0.019656168004339534,-0.00945214896603832,0.012991386200357316,-0.005749695980539687,-0.027408272551229663
2012-06-26,0.010981413308371307,0.0022052585428890886,0.024862205230015172,0.005849716945602239,0.006965062929140001,0.0050090745598247045
2012-06-27,0.029523509950788715,0.004308814853082062,4.4298945523270575e-05,0.00014549404062693308,-0.0012153669486003784,0.004984655979125861
2012-06-28,-0.02477435431888465,-0.00953160251209779,-0.019287723343762983,-0.004236827997589,-0.00173906106601277,-0.008655338086702633
2012-06-29,-0.004189515821820473,0.025932733109724382,0.031315042531347925,0.02057725018783692,0.012624639364704354,0.02248026489795057
2012-07-02,0.015276070212895397,0.014483301404645578,0.004238873901907135,-0.00532119308227822,0.001373957630718017,-0.0009810159141331303
2012-07-03,-0.0027830633718784604,0.011561414797434043,0.0009153279146398562,0.019986659909481206,-0.008444659916145823,0.006522920697348733
2012-07-05,-0.042705050510507964,0.017414753848588083,-0.01081942917065013,0.004653483044530827,-0.01096351517175823,-0.0019522895821844032
2012-07-06,-0.014060138924811656,-0.006679148292784875,-0.00889170973577669,0.003931904702857595,0.01596995679477427,-0.016751815418377076
2012-07-09,0.0017682053563540022,0.013134262647122882,0.0,0.005589424819946695,-0.0005166428836818756,-0.006313785055967538
2012-07-10,0.0085034023986337,-0.00929542395625423,-0.024970295174678594,0.0048654092266581725,0.020295380086420525,-0.008704364547344818
2012-07-11,0.009878336222727942,-0.006234767414276766,-0.00516140036632022,0.0020778066200385537,0.009410644783954121,-0.014905361291921493
2012-07-12,-0.016028707180848263,-0.009191237047995881,-0.013879853042742954,0.0006917781575626242,0.0015039070481230586,-0.023132357914725888
2012-07-13,0.05792479666953214,0.010084553821325075,0.013971473552403066,0.011959818389699669,0.033985191620861714,0.02619948970228292
2012-07-16,-0.02754481440667216,0.0032017704062838035,-0.010957792278126079,-0.0027366797453467055,-0.007290572833867016,0.0016997457441142014
2012-07-17,-0.0028536048194744254,4.927995873084074e-05,0.004250062293107569,0.0016428267391880482,-0.0039098402753224935,0.0074449704042343886
2012-07-18,-0.000857981077890525,-0.00112120211560569,0.0024861406212323455,-0.0034259230662058377,0.0021196331033078416,0.02628699039340207
2012-07-19,-0.014405250400915141,0.013207399098515963,0.0392260564759654,-0.01828565795386577,-0.0022833275028855612,0.0071985275267832174
2012-07-20,-0.016384382761447474,-0.016445257787747383,0.009329816752958875,0.010015934938766496,0.0019576967730596394,-0.01809516550398205
2012-07-23,0.01580382805383272,-0.0007781698838606,-0.010037532627288724,-0.0055522213485654755,-0.015270328092105724,-0.028284984063317854
2012-07-24,0.008385306900295169,-0.004830980433484235,-0.013228072771154675,0.0040285201432521305,0.0018183204578445145,-0.00444977712563792
2012-07-25,0.01258942688749622,-0.04414379798384712,-0.0272234276527592,-0.0008323770430223943,-0.003142403800916495,-0.011038516495900826
2012-07-26,0.018033691854593126,-0.00015650572583879085,0.013545236666434167,0.02181888414522619,0.011530279673300352,0.011381691340621216
2012-07-27,0.029713280296189668,0.017723743670319463,0.07573648128158633,0.011472286433971385,0.007504996007953472,0.020367211502177143
2012-07-30,-0.020539986107162497,0.016726279296656748,-0.005196399587768268,0.006153748500942494,0.00841722134005962,-0.004040471143880777
2012-07-31,-0.0038817250812181055,0.026092266646147267,-0.011887880833637897,-0.007362371907178674,-0.022659707122332867,-0.0057521585090398505
2012-08-01,0.0,-0.006487994620395539,-0.005199964061006558,-0.010942402504341775,-0.0004946598969978924,-0.002037835075979038
2012-08-02,-0.023325260962402145,0.0016136468580912628,-0.0055303775495049255,0.005823968180447871,0.022025690474139905,-0.007508574705860161
2012-08-03,0.025822583472228534,0.01293018306549093,0.01786300123416637,0.006729868214483435,0.006273489773356545,0.019003022414345892
2012-08-06,0.0058016694457158485,0.011064473517979278,-0.004179448805791488,-0.0036289927290809394,0.00048102613887390935,0.0067001625249815
2012-08-07,0.019370372125991655,-0.002637570114909454,0.01092349477443641,-0.003911380529596644,0.003998837889804021,0.010297240582730348
2012-08-08,0.004044859299055163,-0.0016926438265864796,-0.009258163237520094,0.009709021689529322,0.00477790401967015,0.002310583914903207
2012-08-09,-0.006479400419055615,0.005686814028130756,-0.0013662194980755093,-0.0062094335642182445,-0.0039802325759750795,0.005589434629740125
2012-08-10,0.0013532312913777558,0.0015613909529702866,-0.005612598846381218,-0.002304878453844933,0.0023901877042414536,-0.0026266954324172787
2012-08-13,0.0005409054752854065,0.013261949536462465,-0.0013327948802829938,-0.003807533626870859,0.0004798934259805048,-0.000986501257742996
2012-08-14,0.002969171671187254,0.002679095796264929,0.003221477492622297,0.00827704759087049,0.013821868702991876,-0.0019893025839848983
2012-08-15,-0.000808540272777298,-0.0013621065663944377,0.01797716666783767,0.005926803436002023,0.017516841040854523,0.002320572062627339
2012-08-16,0.0008085402727772991,0.008696191705711866,0.0172457703793794,-0.03138035681138725,-0.009189424657411257,0.01902330858698944
2012-08-17,-0.0032394834011495906,0.01832746479202145,-0.0015744163765352042,-0.0022201000463864095,0.003592332855695501,0.003891110627437261
2012-08-20,0.010491073486910528,0.025952639298050747,-0.0034059150591216367,0.004296880970797108,-0.007825819047578814,-0.005191621032287362
2012-08-21,0.01776988456771678,-0.0137606332205321,-0.0037515739476454498,-0.012106310898568035,0.007669971652616841,0.0019499417225017869
2012-08-22,-0.005536169385967718,0.019337278128088442,0.015128245309684579,0.004748478260747547,-0.007041769711475161,-0.008477294784446704
2012-08-23,-0.015987090743726617,-0.009372785975485583,-0.00784635970632075,-0.0029300931969919487,-0.010894259494712956,-0.009210671499282423
2012-08-24,-0.0016132585095034958,0.000889895610433393,0.01864754257594954,0.007656665487275632,0.011051368995571399,0.009865588115929885
2012-08-27,0.0016132585095034171,0.018612834717634873,-0.007433731410718927,0.005393786979592053,-0.005194941724978338,0.0042446645240669335
2012-08-28,-0.002689772721757887,-0.00130322514502947,0.008938282127785753,-0.0012422326670943164,0.007077449784128668,-0.0019570903865709895
2012-08-29,0.004568083427724857,-0.001972752423418292,0.004095451347938841,0.004959300544373146,0.007027392402669877,0.0006529165442465115
2012-08-30,-0.010781695166191586,-0.014357368437867368,-0.0036486096038739193,-0.007171086174116674,-0.0015576112133101044,-0.01082508214334343
2012-08-31,0.006483039596246636,0.0020614456469984052,0.008291415422314046,0.004832225563635987,-0.0010915014260047976,0.01635620753537673
2012-09-04,-0.0035066369776556,0.014520464836304297,-0.0015720877036050481,0.012456518402316555,-0.003908466764444416,-0.014050392175030785
2012-09-05,0.0026979967729842103,-0.0070472999258233224,-0.006719327718709024,0.0005441848658482,-0.0017246924911104927,0.0
2012-09-06,0.041695134108530096,0.008971543822857099,0.02074032323652157,0.016986135409764958,0.017575909491589742,0.031100727364530237
2012-09-07,0.015643303834322518,0.006147362176526843,0.030402681204043523,-0.013321839217698818,-0.013348067923634835,-0.012840948462297127
2012-09-10,-0.013835609243078539,-0.026356640052574303,-0.007942235225280392,-0.004208481057914313,0.012422691956237596,-0.007459341947198409
2012-09-11,0.021440250318688396,-0.0032497819719464176,-0.005538675557864947,0.0074541167752932395,-0.004950700556281507,0.002275749978137998
2012-09-12,0.008048441457884917,0.013830770368042596,-0.00015645257800968012,0.00013498204371503858,-0.0015520542106633886,-0.0003244639817697138
2012-09-13,0.03640343418625622,0.019501746507944923,0.01787321285117467,0.014342536295628492,0.010507072308097021,0.005184663934537392
2012-09-14,0.00409764656137696,0.012079273302601322,0.003950097711233409,-0.0085536631968353,-0.006012822247276488,0.008688778108530928
2012-09-17,-0.009183296241935663,0.012220892922050737,-0.012594830975696919,-0.006869044227528644,-0.004028436491510889,0.0
2012-09-18,0.0016978839366767959,0.00303918226422937,0.002902789229258546,-0.0005410782860692251,-0.002020041295529721,-0.0009620256758841724
2012-09-19,0.001937431403728502,0.00027067141693732554,0.011260010661330628,0.005663494826741043,0.01129229531236059,-0.004177594079651147
2012-09-20,-0.002179453159033439,-0.004854675073009682,-0.0033302063524322037,0.00509663395557501,0.005981233486186986,0.012799782340258128
2012-09-21,-0.009010341431491339,0.0019875610916002605,-0.012888950501210413,-0.004021654600712748,0.0006112231006922009,-0.008301360109490372
2012-09-24,0.008525185425530457,-0.013372827948462462,-0.010424292654865762,0.003887706838331315,-0.004441250857795597,-0.013232244518300944
2012-09-25,-0.016630713333670645,-0.025288370345053775,-0.009226073924005132,-0.006442623437207931,-0.011889273315224087,-0.012751722951402976
2012-09-26,-0.007673660429314454,-0.012489883447170641,-0.01111282380537999,-0.0009432274769986634,-0.008579746337938602,-0.007265257492912441
2012-09-27,0.010874976246886669,0.0239746026772827,0.027339487719357573,-0.0028349017725214374,-0.0037669010690459756,-0.0003316765588988597
2012-09-28,-0.004928954403366666,-0.021092289392772127,-0.008886210318986391,-0.0024362820662601,-0.0018888657284495108,-0.013351472471892995
2012-10-01,0.012032324332336917,-0.011625075727539298,-0.009124507662843732,0.003382446789910117,-0.007591263184335584,-0.009113741647422883
2012-10-02,-0.0012210313930133367,0.0029077756009911896,-0.005610756589733568,-0.004059879224627079,-0.00015901823557834378,0.005748069976662865
2012-10-03,0.005891099483217919,0.015216923811605446,0.021006837524020258,0.006083361773708516,0.0017450504351328618,0.006720367460476388
2012-10-04,0.023222995305121286,-0.006949156378447198,0.01762286671643012,0.006983672898254745,0.008836831127366489,0.005677281341212911
2012-10-05,-0.0026335833127227423,-0.021541518591495026,-0.007553353964325751,0.0054721702178505555,0.008292559207362231,-0.00601208795232113
2012-10-08,-0.0011993911410768335,-0.022344169545644953,0.002125328976229273,0.0015957417922898244,-0.002964611606560598,-0.002347891737416664
2012-10-09,-0.006743663204203066,-0.003642029489300432,-0.0317661097680032,-0.01486052572335418,-0.017339851394591488,-0.016932354393234362
2012-10-10,0.009380280570193312,0.007926383509906073,-0.0240761748279804,0.01711692188030316,-0.0036641098148837694,-0.010298697525928435
2012-10-11,0.007869003527193552,-0.020189843417816225,-0.0031479211640868766,-0.005450945052537352,-0.022759263473046017,-0.0010356059397727906
2012-10-12,-0.011466809275821718,0.002560020658217697,-0.007645268047937509,0.010609005079345821,0.004398482856129997,0.00859823112615234
2012-10-15,0.01809595015006768,0.007987986388153052,0.007481401650390766,0.01752111934018285,0.004702858292484224,0.010560517803539102
2012-10-16,0.010562425621422318,0.023401997763669937,-0.0009833717357823988,-0.0031151883467055315,0.017480870673193424,-0.0006778301593701334
2012-10-17,0.011375597473115772,-0.008004072781408376,0.014447942837810408,0.00155865055153723,0.0022236137382851506,0.0033848823231814235
2012-10-18,-0.007181858820805089,-0.018743629318435723,-0.010724396271677985,-0.0061200905544803175,-0.0015873722153771411,-0.0030458303847714484
2012-10-19,-0.01617268904905008,-0.03670474043008292,-0.02000687973390517,-0.012354153784004096,-0.011345057427199138,-0.029585950761128476
2012-10-22,-0.005449830166246547,0.03889921880253881,-0.0262584100664901,0.0003967318943547396,-0.0003214527584349258,-0.02259984921464346
2012-10-23,-0.018221711948891092,-0.03314418213418305,0.002264501232283743,-0.011834450050378061,0.00688831914716263,0.0017838477758383054
2012-10-24,0.009152696264101498,0.005641470946459715,-0.02515252807092714,0.0008023639797981743,0.003028652651494299,-0.005361706015800403
2012-10-25,-0.0009600356796544365,-0.011888977297580072,-0.024679531949476516,0.006660507968185206,0.004605272608403315,-0.0007172111958324303
2012-10-26,-0.01231423691626285,-0.009130107675462388,0.06646558946960786,-0.0027921186279213444,0.012594314074648748,0.01176692002513892
2012-10-31,0.012554577535085314,-0.014474734000846128,-0.022712323871886694,-0.0011989761394171313,-0.002663062062927423,0.01163006837995583
2012-11-01,0.027450786299485466,0.002046755007890636,-0.0032255519083767155,-0.02115016243112498,-0.012786986233147328,0.033761640209399105
2012-11-02,-0.009852122781363947,-0.03365057679621738,0.0012054365656819011,-0.009300857694156436,-0.003661274070621922,-0.0006777592029275719
2012-11-05,-0.0035426388009103136,0.013466456848921091,0.008184297641075332,0.00507152571394972,0.010942800685373686,0.0043968506032557786
2012-11-06,0.014328112904599111,-0.0030322896832248683,0.013689842602820388,0.00844144103830824,-0.00015774739341411587,0.007732534895473388
2012-11-07,-0.057597782027101176,-0.03901408717518711,-0.023424313025895514,-0.008851328528315189,-0.009510102446442072,-0.026469079703186814
